article_id,title,url,canonical_url,publisher_domain,publisher_id,publisher_group_id,source_system,first_seen_at,published_at,timestamp_confidence,language,publisher_country,description,category,vietnam_relevance,duplicate_family_id,branch,collection_mode,raw_payload_ref
c45cf14472cb741b,Công an vào cuộc vụ người đàn ông đánh chó Alaska ở Đà Lạt,https://vietnamnet.vn/cong-an-vao-cuoc-vu-nguoi-dan-ong-danh-cho-alaska-o-da-lat-2551581.html,https://vietnamnet.vn/cong-an-vao-cuoc-vu-nguoi-dan-ong-danh-cho-alaska-o-da-lat-2551581.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:38:30Z,publisher_reported,vi,VN,"Công an phường Xuân Hương - Đà Lạt (tỉnh Lâm Đồng) đã vào cuộc xác minh, làm rõ việc một người đàn ông đánh đập con chó Alaska tại quảng trường Lâm Viên.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=8d4b1b2cf9c71ed46ffc7d886bf4c77adc54e471f4dcda161d407c6995e49ec1
2ba4fe8f33df2188,Không khí tang thương trong gia đình 3 mẹ con tử vong sau vụ án mạng ở Đồng Nai,https://vietnamnet.vn/khong-khi-tang-thuong-trong-gia-dinh-3-me-con-tu-vong-sau-vu-an-mang-o-dong-nai-2551686.html,https://vietnamnet.vn/khong-khi-tang-thuong-trong-gia-dinh-3-me-con-tu-vong-sau-vu-an-mang-o-dong-nai-2551686.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:25:19Z,publisher_reported,vi,VN,"Lãnh đạo Công an TP Đồng Nai, xã Bình Minh đến thăm hỏi, chia buồn và động viên gia đình có 3 nạn nhân tử vong trong vụ án mạng xảy ra tại địa phương.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=bf429d957668a97837faeb71ac44bd36e131e1619993aad3b4e4f694dbadb808
ecb028b656dd1c14,"Lần theo mảnh nhựa vỡ, công an tìm ra tài xế gây tai nạn chết người rồi bỏ trốn",https://vietnamnet.vn/lan-theo-manh-nhua-vo-cong-an-tim-ra-tai-xe-gay-tai-nan-chet-nguoi-roi-bo-tron-2551695.html,https://vietnamnet.vn/lan-theo-manh-nhua-vo-cong-an-tim-ra-tai-xe-gay-tai-nan-chet-nguoi-roi-bo-tron-2551695.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:25:29Z,publisher_reported,vi,VN,"Sau 20 giờ truy tìm, Công an tỉnh Hưng Yên xác định và tạm giữ tài xế xe tải liên quan vụ tai nạn khiến một người tử vong rồi rời khỏi hiện trường.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=7f0239fbd3ccb6e632fbcb97e0492fef37d5123adaecfa023347ff68c960e8c5
00ef9088f475bd79,Vụ cháy nhà trong khu đô thị ở Nha Trang: Mẹ chồng và con dâu đã tử vong,https://vietnamnet.vn/me-chong-cung-con-dau-trong-vu-chay-o-nha-trang-da-tu-vong-2551722.html,https://vietnamnet.vn/me-chong-cung-con-dau-trong-vu-chay-o-nha-trang-da-tu-vong-2551722.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:25:37Z,publisher_reported,vi,VN,"Dù được đưa đến bệnh viện cấp cứu, hai nạn nhân trong vụ hỏa hoạn xảy ra tại Khu đô thị An Bình Tân, phường Nam Nha Trang (tỉnh Khánh Hòa), đã tử vong do bị thương quá nặng.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=ac781a9c413c80797c8c5dc497d9a84dfbd5b606f11974746bb8b685181aaf28
79844223177a16f6,"Hải Phòng tạm cấm đường Cầu Đất để thu hồi, vận chuyển và huỷ nổ 1 quả bom",https://vietnamnet.vn/hai-phong-tam-cam-duong-cau-dat-de-thu-hoi-van-chuyen-va-huy-no-1-qua-bom-2551723.html,https://vietnamnet.vn/hai-phong-tam-cam-duong-cau-dat-de-thu-hoi-van-chuyen-va-huy-no-1-qua-bom-2551723.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:25:47Z,publisher_reported,vi,VN,"Quả bom được người dân trên phố Cầu đất phát hiện khi sửa chữa nhà. Công an Hải Phòng đã phát lệnh cấm đường để phục vụ việc thu hồi, vận chuyển và huỷ nổ quả bom.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=8121baed8cbaf9b317bbba24c64b2f29457d890d364a76f823bb09d76938c62a
57eb4cd8c98aad64,"Án mạng ở Đồng Nai: Chuyến thăm cháu không thành, người ông chết lặng bên 3 chiếc quan tài",https://vietnamnet.vn/dinh-vao-dong-nai-tham-con-chau-nguoi-dan-ong-chet-lang-ben-3-chiec-quan-tai-2551696.html,https://vietnamnet.vn/dinh-vao-dong-nai-tham-con-chau-nguoi-dan-ong-chet-lang-ben-3-chiec-quan-tai-2551696.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T12:02:00Z,publisher_reported,vi,VN,"Người cha ở Nghệ An dự định sẽ vào Đồng Nai thăm các con, cháu. Nhưng chuyến đi ấy chưa kịp thực hiện, ông đã phải vào đón 3 người thân trong chiếc quan tài về quê với nỗi đau xé lòng.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=2e7659de09bbaabc5eca720d4e0993bad68faf47d93a431d93af4d13ab8c3c7e
fa13d0a69d32a4de,"Loạt giám đốc, bác sĩ bị khởi tố, lộ &apos;mắt xích&apos; ít người ngờ tới",https://vietnamnet.vn/loat-giam-doc-bac-si-bi-khoi-to-lo-mat-xich-it-nguoi-ngo-toi-2550399.html,https://vietnamnet.vn/loat-giam-doc-bac-si-bi-khoi-to-lo-mat-xich-it-nguoi-ngo-toi-2550399.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:26:37Z,publisher_reported,vi,VN,"Từ làm sai lệch hồ sơ để vụ lợi đến lập bệnh án khống nhằm thanh toán bảo hiểm hoặc xin hoãn chấp hành án, nhiều lãnh đạo bệnh viện, bác sĩ đã bị khởi tố trong các vụ án có chung một mắt xích : hồ sơ bệnh án.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=e280d118425a85f8c6ad9875c10e5249d4ad848b2d012bccaf781334dd28fd87
e4f35989283e2d77,Mở lại phiên tòa xét xử tài xế tông tử vong nữ sinh ở Vĩnh Long,https://vietnamnet.vn/mo-lai-phien-toa-xet-xu-tai-xe-tong-tu-vong-nu-sinh-o-vinh-long-2551614.html,https://vietnamnet.vn/mo-lai-phien-toa-xet-xu-tai-xe-tong-tu-vong-nu-sinh-o-vinh-long-2551614.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:38:57Z,publisher_reported,vi,VN,"Ngày 17/9, Tòa án Nhân dân khu vực 4 - Vĩnh Long sẽ mở lại phiên xét xử bị cáo Nguyễn Văn Bảo Trung, tài xế xe tải tông tử vong nữ sinh Nguyễn Ngọc Bảo Trân.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=371caca6c005feb0cd73b1bc81894df860f9fb6f4e8c13d85b359c6ae3b3be4f
e0f4a8d01346b27d,"Bão Saudel vượt 23 độ Vĩ Bắc, di chuyển ra ngoài Biển Đông",https://vietnamnet.vn/bao-saudel-vuot-23-do-vi-bac-di-chuyen-ra-ngoai-bien-dong-2547673.html,https://vietnamnet.vn/bao-saudel-vuot-23-do-vi-bac-di-chuyen-ra-ngoai-bien-dong-2547673.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-03T01:18:15Z,publisher_reported,vi,VN,"Sáng 3/9, bão số 5 Saudel đã vượt qua 23 độ Vĩ Bắc, di chuyển lên phía Bắc và ra ngoài Biển Đông. Bão tiếp tục suy yếu trong những ngày tới.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=a6b02d4aca2a8e39890074f6cc08eaec2792f3d512b2107736107287ea13e0e8
3f64c91ec54fa7d8,Từ triệu view đến vòng lao lý: Khi sự nổi tiếng thành công cụ kiếm tiền phi pháp,https://vietnamnet.vn/tu-trieu-view-den-vong-lao-ly-khi-su-noi-tieng-thanh-cong-cu-kiem-tien-phi-phap-2550970.html,https://vietnamnet.vn/tu-trieu-view-den-vong-lao-ly-khi-su-noi-tieng-thanh-cong-cu-kiem-tien-phi-phap-2550970.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-03T22:30:00Z,publisher_reported,vi,VN,"Theo luật sư, khi người nổi tiếng chỉ chú trọng việc “bán được càng nhiều càng tốt” mà không quan tâm nguồn gốc, chất lượng sản phẩm hay quyền lợi của người tiêu dùng... thì nguy cơ vi phạm pháp luật là rất lớn.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=cd415e6e94a96d75693b5b11bb4d4c271688bda94b07ae5ea82fa500da0798b7
5dfbb6531e3771ec,"Va chạm ô tô khách 34 chỗ, xe đầu kéo nằm &apos;vắt ngang&apos; trên cao tốc",https://vietnamnet.vn/va-cham-o-to-khach-34-cho-xe-dau-keo-nam-vat-ngang-tren-cao-toc-2551739.html,https://vietnamnet.vn/va-cham-o-to-khach-34-cho-xe-dau-keo-nam-vat-ngang-tren-cao-toc-2551739.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T05:29:16Z,publisher_reported,vi,VN,"Va chạm với ô tô khách 34 chỗ, xe đầu kéo đâm vào dải phân cách rồi lao qua phần đường ngược lại, rơ-moóc xoay ngang chắn các làn đường trên cao tốc TPHCM - Long Thành - Dầu Giây.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=77040b15aaf5dd2b16c40c414560ba98da23e35e0277186d26896af5c986b443
9ae12b8885009816,Mở rộng điều tra vụ án lừa đảo liên quan người chuyên mua bán ô tô ở TPHCM,https://vietnamnet.vn/mo-rong-dieu-tra-vu-an-lua-dao-lien-quan-nguoi-chuyen-mua-ban-o-to-o-tphcm-2551835.html,https://vietnamnet.vn/mo-rong-dieu-tra-vu-an-lua-dao-lien-quan-nguoi-chuyen-mua-ban-o-to-o-tphcm-2551835.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:57:40Z,publisher_reported,vi,VN,Công an TPHCM xác định Nguyễn Ngọc Đức đã lừa đảo nhiều người thông qua hình thức nhận tiền đặt cọc mua bán ô tô. Cơ quan công an đề nghị những người bị hại trình báo để hợp tác điều tra.,,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=209ded65156733beca9bf7493d82d161ddac0a0934eed9ea36c899e388135a3e
fe506cb0771561f2,"Chủ tịch Đà Nẵng thăm, động viên 32 ngư dân gặp nạn trên biển trở về",https://vietnamnet.vn/chu-tich-da-nang-tham-dong-vien-32-ngu-dan-gap-nan-tren-bien-tro-ve-2551746.html,https://vietnamnet.vn/chu-tich-da-nang-tham-dong-vien-32-ngu-dan-gap-nan-tren-bien-tro-ve-2551746.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T02:25:52Z,publisher_reported,vi,VN,"Sau nhiều ngày lênh đênh trên biển, 32 ngư dân trên tàu cá QNa-90859-TS của Đà Nẵng được cứu sống đã trở về quê nhà trong sự chờ đón của người thân và chính quyền địa phương.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=4a1fd808de7b9c76021b06b1bf62ab6c5c8cedbd10a434e3eed3853d29cb23f2
20701d9b1e636626,"Kịch bản &apos;chạy án&apos; tinh vi của cô gái ở Hải Phòng, nạn nhân bị lừa hơn 800 triệu",https://vietnamnet.vn/kich-ban-chay-an-tinh-vi-cua-co-gai-o-hai-phong-nan-nhan-bi-lua-hon-800-trieu-2551790.html,https://vietnamnet.vn/kich-ban-chay-an-tinh-vi-cua-co-gai-o-hai-phong-nan-nhan-bi-lua-hon-800-trieu-2551790.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T03:22:16Z,publisher_reported,vi,VN,"Lợi dụng việc một lao động bị bắt tại Nhật Bản, Nguyễn Thị Thanh Tâm (SN 1998, trú thôn Thanh Quang, xã Hà Đông, TP Hải Phòng) dựng nhiều tài khoản giả, lừa gia đình nạn nhân hơn 836 triệu đồng.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=d38161316f179c70ce4d22dc56bce791ee7e684fb6ea4aea6da29ad70ed5ceb2
7ced4bb86cc22c40,Khởi tố 5 người liên quan vụ đổ trái phép 33.500 tấn chất thải xây dựng ở Hà Nội,https://vietnamnet.vn/khoi-to-5-nguoi-lien-quan-vu-do-trai-phep-33-500-tan-chat-thai-xay-dung-o-ha-noi-2551955.html,https://vietnamnet.vn/khoi-to-5-nguoi-lien-quan-vu-do-trai-phep-33-500-tan-chat-thai-xay-dung-o-ha-noi-2551955.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-04T09:37:47Z,publisher_reported,vi,VN,"Ngày 4/9, Công an TP Hà Nội cho biết đã khởi tố 5 đối tượng liên quan đến vụ tập kết, đổ trái phép khối lượng lớn chất thải xây dựng tại khu đất trên đường Phan Trọng Tuệ, xã Đại Thanh.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=a8ad3a5d07695b0511ca63f5f11de59b2a347759a304594ed20b0c9d7d00e82e
2e604236e0e8b043,"Cháy tại trường tiểu học, phát hiện một hiệu phó tử vong",https://vietnamnet.vn/chay-tai-truong-tieu-hoc-phat-hien-mot-hieu-pho-tu-vong-2551306.html,https://vietnamnet.vn/chay-tai-truong-tieu-hoc-phat-hien-mot-hieu-pho-tu-vong-2551306.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-02T08:56:28Z,publisher_reported,vi,VN,"Một vụ cháy vừa xảy ra tại Trường Tiểu học Trương Quang Trọng, tỉnh Quảng Ngãi. Theo thông tin sơ bộ, lực lượng chức năng phát hiện một phó hiệu trưởng nhà trường tử vong.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=be054e8bf4c36d35f34367f92c3f5c1ee4a41e34ce026c66e01e0e0cde08f625
80dec466c90aabe8,"Trong 5 ngày nghỉ lễ, 11 tài xế ô tô bị phạt vì không giữ khoảng cách an toàn",https://vietnamnet.vn/trong-5-ngay-nghi-le-11-tai-xe-o-to-bi-phat-vi-khong-giu-khoang-cach-an-toan-2551357.html,https://vietnamnet.vn/trong-5-ngay-nghi-le-11-tai-xe-o-to-bi-phat-vi-khong-giu-khoang-cach-an-toan-2551357.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:57:16Z,publisher_reported,vi,VN,"Trong 5 ngày nghỉ lễ 2/9, lực lượng CSGT đã lập biên bản 11 trường hợp không giữ khoảng cách an toàn trên cao tốc.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=753dd37dfadda8e1cf16d212c56776aa55414abb5be675e31bd664a55ef0b6ea
aa25e93e9415248a,"Miền Bắc, Trung Bộ nắng nóng cuối kỳ nghỉ lễ; bão số 5 sắp hình thành",https://vietnamnet.vn/mien-bac-trung-bo-nang-nong-cuoi-ky-nghi-le-bao-so-5-sap-hinh-thanh-2547683.html,https://vietnamnet.vn/mien-bac-trung-bo-nang-nong-cuoi-ky-nghi-le-bao-so-5-sap-hinh-thanh-2547683.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-31T23:35:46Z,publisher_reported,vi,VN,"Ngày 1/9, Bắc Bộ tiếp tục nắng nóng, có nơi gay gắt; từ 2/9, nắng nóng mở rộng xuống Trung Bộ. Trong khi đó, áp thấp nhiệt đới mạnh lên từ tàn dư bão Saudel có khả năng mạnh lên thành bão số 5 trong 24 giờ tới.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=f88c3db442f929c69af537df4bda68b2ba6a5bd27c0ce0b2cc888da83c6eb53e
94c7ceea31e45c1d,Hà Nội bố trí hàng loạt điểm trông giữ xe miễn phí dịp Quốc khánh 2/9,https://vietnamnet.vn/ha-noi-bo-tri-hang-loat-diem-trong-giu-xe-mien-phi-dip-quoc-khanh-2-9-2551005.html,https://vietnamnet.vn/ha-noi-bo-tri-hang-loat-diem-trong-giu-xe-mien-phi-dip-quoc-khanh-2-9-2551005.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-31T14:57:58Z,publisher_reported,vi,VN,"Từ 17h ngày 31/8 đến hết ngày 2/9, Hà Nội sẽ bố trí lực lượng trông giữ phương tiện miễn phí tại hàng loạt địa điểm, phục vụ nhu cầu của người dân trong kỳ nghỉ Quốc khánh.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=ecee9b1502741a17bd9133b7c36281f2bb26f987c1c4c8f0ea4b8074ea88fa09
5c592f6ae7855113,Gia Lai chấn chỉnh hoạt động vận tải hành khách sau phản ánh về giá cước,https://vietnamnet.vn/gia-lai-chan-chinh-hoat-dong-van-tai-hanh-khach-sau-phan-anh-ve-gia-cuoc-2551022.html,https://vietnamnet.vn/gia-lai-chan-chinh-hoat-dong-van-tai-hanh-khach-sau-phan-anh-ve-gia-cuoc-2551022.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-31T11:00:00Z,publisher_reported,vi,VN,"Sau phản ánh của hành khách về giá cước một chuyến xe tại Quy Nhơn, Sở Xây dựng Gia Lai yêu cầu các đơn vị kinh doanh vận tải công khai, minh bạch giá cước, không tự ý tăng giá trong dịp lễ.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=1770274ed42659b76ca10d4505467ed634571df3b5a2b7030e28e3c00cc32299
ad7a2243d47b68a0,"Clip voi rừng đi qua trường bán trú gây chú ý, Phó chủ tịch xã thông tin bất ngờ",https://vietnamnet.vn/clip-voi-rung-di-qua-truong-ban-tru-gay-chu-y-pho-chu-tich-xa-thong-tin-bat-ngo-2551028.html,https://vietnamnet.vn/clip-voi-rung-di-qua-truong-ban-tru-gay-chu-y-pho-chu-tich-xa-thong-tin-bat-ngo-2551028.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-31T11:24:20Z,publisher_reported,vi,VN,"Clip một cá thể voi rừng đi qua khu vực trường bán trú ở xã Huổi Một, tỉnh Sơn La gây chú ý. Lãnh đạo xã cho biết con voi không tấn công, không gây thiệt hại và đã sống tại khu vực này hàng chục năm.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=d2a6d2efd93b9a3d5e704dcde245810c980d162eff9f7cf9a550b47d8ecd5278
9ec11d3dd0ef785b,"TPHCM bố trí 8 nơi chứa 26 triệu m³ bùn nạo vét, gỡ điểm nghẽn cho nhiều dự án",https://vietnamnet.vn/tphcm-bo-tri-8-noi-chua-26-trieu-m-bun-nao-vet-go-diem-nghen-cho-nhieu-du-an-2550979.html,https://vietnamnet.vn/tphcm-bo-tri-8-noi-chua-26-trieu-m-bun-nao-vet-go-diem-nghen-cho-nhieu-du-an-2550979.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-19T15:06:07Z,publisher_reported,vi,VN,"TPHCM vừa công bố danh mục 8 vị trí tiếp nhận và nhận chìm hơn 26 triệu m³ bùn, đất nạo vét, giúp tháo gỡ điểm nghẽn cho nhiều dự án trọng điểm.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=89fe82eef11a1ad794528a29453db059ea566334012bbd856f2710024b6c2ca8
3569c4ba7c043121,Cục CSGT tiếp tục xử lý xe không giữ khoảng cách trên cao tốc,https://vietnamnet.vn/cuc-csgt-tiep-tuc-xu-ly-xe-khong-giu-khoang-cach-tren-cao-toc-2551196.html,https://vietnamnet.vn/cuc-csgt-tiep-tuc-xu-ly-xe-khong-giu-khoang-cach-tren-cao-toc-2551196.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:53:20Z,publisher_reported,vi,VN,"Cục CSGT cho biết lực lượng chức năng sẽ tiếp tục tuyên truyền, nhắc nhở và xử lý các trường hợp cố tình không giữ khoảng cách an toàn với xe chạy liền trước trên cao tốc. Từ ngày 26/8 đến nay, 22 trường hợp đã bị xử lý.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=dbbef9cf1e73eb180d4eab800334236b3c7e51234b3d1d27673c5780d0c28ae2
23880188c495c67d,Vụ thiếu niên bị đánh ở phòng gym: Công an Ninh Bình tạm giữ Lâm Đình Dưỡng,https://vietnamnet.vn/vu-thieu-nien-bi-danh-o-phong-gym-cong-an-ninh-binh-tam-giu-lam-dinh-duong-2550942.html,https://vietnamnet.vn/vu-thieu-nien-bi-danh-o-phong-gym-cong-an-ninh-binh-tam-giu-lam-dinh-duong-2550942.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-31T02:23:48Z,publisher_reported,vi,VN,"Công an tỉnh Ninh Bình đã tạm giữ hình sự Lâm Đình Dưỡng, đối tượng có hành vi hành hung một thiếu niên 16 tuổi tại phòng tập gym ở xã Quỹ Nhất.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=45e36223776c5a00e40b69d661329cf4e966a81fd97e676f42d0a337518334bc
8ee5a58de68bff3e,"Ngày thứ ba nghỉ lễ 2/9, CSGT xử lý 18.738 tài xế vi phạm, có 1 trường hợp không giữ khoảng cách",https://vietnamnet.vn/ngay-thu-ba-nghi-le-2-9-csgt-xu-ly-1-truong-hop-khong-giu-khoang-cach-2551033.html,https://vietnamnet.vn/ngay-thu-ba-nghi-le-2-9-csgt-xu-ly-1-truong-hop-khong-giu-khoang-cach-2551033.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-19T15:05:37Z,publisher_reported,vi,VN,"Trong ngày thứ ba của kỳ nghỉ lễ Quốc khánh 2/9, lực lượng CSGT toàn quốc phát hiện, xử lý 18.738 trường hợp vi phạm; tai nạn giao thông giảm cả 3 tiêu chí so với cùng kỳ.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=aed5a33c147249a9e3b68049520a91d215ba14f36fa714c765d0b537cda5a301
f79891b9e18c62a4,"Nửa đầu mùa bão 2026: Bão đổi hướng, lòng vòng đến &apos;hồi sinh&apos; trên Biển Đông",https://vietnamnet.vn/nua-dau-mua-bao-2026-bao-doi-huong-long-vong-den-hoi-sinh-tren-bien-dong-2547681.html,https://vietnamnet.vn/nua-dau-mua-bao-2026-bao-doi-huong-long-vong-den-hoi-sinh-tren-bien-dong-2547681.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-02T23:40:54Z,publisher_reported,vi,VN,"Mới đi qua nửa đầu mùa bão 2026, Biển Đông đã xuất hiện 5 cơn bão với nhiều diễn biến khác thường, từ đổi hướng, di chuyển chậm đến tái tổ chức sau khi suy yếu.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=ea358644702e814dc92de4793597119ef0dcdba5100c4ffe6255a93558869e04
ad3422035c571802,Bảo tàng Lịch sử Quân sự Việt Nam chật kín người dịp 2/9,https://vietnamnet.vn/bao-tang-lich-su-quan-su-viet-nam-chat-kin-nguoi-dip-2-9-2551144.html,https://vietnamnet.vn/bao-tang-lich-su-quan-su-viet-nam-chat-kin-nguoi-dip-2-9-2551144.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-01T06:36:12Z,publisher_reported,vi,VN,"Trong hai ngày 1-2/9, Bảo tàng Lịch sử Quân sự Việt Nam mở cửa miễn phí cho toàn bộ du khách. Sáng 1/9, hàng nghìn người đã đổ về bảo tàng tham quan, vui chơi, khiến khu vực này trở nên đông đúc.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=ca1872d30a0c0664c23f2e169a1b9120124edba6dd00bb735b0f2e6f4f24f7fb
3b8fc6846ccd588b,"Từ vụ bắt đối tượng truy nã trốn khỏi nơi giam giữ sau 30 năm, công an cảnh báo",https://vietnamnet.vn/tu-vu-bat-doi-tuong-truy-na-tron-khoi-noi-giam-giu-sau-30-nam-cong-an-canh-bao-2550936.html,https://vietnamnet.vn/tu-vu-bat-doi-tuong-truy-na-tron-khoi-noi-giam-giu-sau-30-nam-cong-an-canh-bao-2550936.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-31T22:15:00Z,publisher_reported,vi,VN,"Sau gần 30 năm lẩn trốn, đối tượng truy nã Nguyễn Ngọc Minh vừa bị bắt. Từ vụ việc, Công an TP Cần Thơ cảnh báo: lẩn trốn không thể xóa trách nhiệm pháp lý; đầu thú là cơ hội để sửa sai.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=cf0ea03531b353cca6248d4d8cb070eb736a8b16178130f66c3bae92b3200843
ec7c604b35957dd4,"Dự báo thời tiết 1/9/2026: Miền Bắc nắng nóng mạnh, Biển Đông xuất hiện bão",https://vietnamnet.vn/du-bao-thoi-tiet-1-9-2026-mien-bac-nang-nong-manh-bien-dong-xuat-hien-bao-2547682.html,https://vietnamnet.vn/du-bao-thoi-tiet-1-9-2026-mien-bac-nang-nong-manh-bien-dong-xuat-hien-bao-2547682.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:40:14Z,publisher_reported,vi,VN,"Dự báo thời tiết ngày 1/9/2026, áp thấp nhiệt đới trên Biển Đông mạnh lên thành bão số 5. Bắc Bộ chuyển nắng nóng, Trung Bộ còn mưa rải rác. Cao nguyên Trung Bộ và Nam Bộ duy trì chiều tối mưa giông.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=bc71eea099037e465a7c3c6ddf74c217db5869f3fdc7eb65d90f6e80fe09c43a
af6abc6e342f444e,"Bão Saudel ‘tái sinh’, trở thành bão số 5 trên Biển Đông",https://vietnamnet.vn/bao-saudel-tai-sinh-tro-thanh-bao-so-5-tren-bien-dong-2547680.html,https://vietnamnet.vn/bao-saudel-tai-sinh-tro-thanh-bao-so-5-tren-bien-dong-2547680.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-01T02:09:34Z,publisher_reported,vi,VN,"Sau khi hình thành từ áp thấp nhiệt đới, Saudel đã “tái sinh”, trở thành bão số 5 trên Biển Đông với sức gió mạnh cấp 8, giật cấp 10. Trong những giờ tới, bão tiếp tục di chuyển theo hướng Đông Bắc với tốc độ 20-25km/h.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=792300ee4e0c3741df65089d37f20cc601c0b38ab09815eee068de39706da5e7
